disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh
323,1972-02-27T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-02-27T00:00:00.000Z,1972-02-27T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1980-06-26T00:00:00.000Z,e760cc43e6e74c2d547b54e98cd1db0b,2018-03-09T18:42:06.259Z
308,1971-07-07T00:00:00.000Z,FLOODS,1971-07-07T00:00:00.000Z,1971-07-07T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-06-18T00:00:00.000Z,c5fb535420a6f4f17ae146e9bccbd519,2018-03-09T18:42:06.260Z
301,1971-02-13T00:00:00.000Z,STORMS & FLOODING,1971-02-13T00:00:00.000Z,1971-02-13T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-02-04T00:00:00.000Z,266accd498d9b7be9ac11590024428e8,2018-03-09T18:42:06.262Z
339,1972-06-23T00:00:00.000Z,TROPICAL STORM AGNES,1972-06-23T00:00:00.000Z,1972-06-23T00:00:00.000Z,Major Disaster,VA,Virginia                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1980-11-26T00:00:00.000Z,f7cb36be9dd2e1b54ab0cb91424da7b4,2018-03-09T18:42:06.263Z
329,1972-04-05T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-04-05T00:00:00.000Z,1972-04-05T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-09-20T00:00:00.000Z,eb50cb98ce87c0ec808f5ee00238fb99,2018-03-09T18:42:06.265Z
314,1971-09-28T00:00:00.000Z,HEAVY RAINS & FLOODS,1971-09-28T00:00:00.000Z,1971-09-28T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-04-13T00:00:00.000Z,c694678ac765357a6cc9314a16f45c4c,2018-03-09T18:42:06.267Z
306,1971-05-18T00:00:00.000Z,TORNADO,1971-05-18T00:00:00.000Z,1971-05-18T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-11-05T00:00:00.000Z,a678ee002bb0ac6a915b723fdb1cd0e2,2018-03-09T18:42:06.268Z
362,1972-11-24T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-11-24T00:00:00.000Z,1972-11-24T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-06-30T00:00:00.000Z,5d7a74b59dabfe69ceab8b480a78c49c,2018-03-09T18:42:06.270Z
352,1972-09-10T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-09-10T00:00:00.000Z,1972-09-10T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-03-24T00:00:00.000Z,fb1499566c35bb0d66b83ecac90e37ef,2018-03-09T18:42:06.271Z
335,1972-06-10T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-06-10T00:00:00.000Z,1972-06-10T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-02-26T00:00:00.000Z,7100014f43bc0831f35ee1a21cd9ab39,2018-03-09T18:42:06.273Z
325,1972-03-06T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-03-06T00:00:00.000Z,1972-03-06T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-02-04T00:00:00.000Z,8677e96483b218da4eabef96a9001681,2018-03-09T18:42:06.274Z
310,1971-09-04T00:00:00.000Z,HEAVY RAINS & FLOODING,1971-09-04T00:00:00.000Z,1971-09-04T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-11-12T00:00:00.000Z,6407fe1e8f54b1158a5d018e85e56530,2018-03-09T18:42:06.276Z
303,1971-02-23T00:00:00.000Z,FLOODS,1971-02-23T00:00:00.000Z,1971-02-23T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-11-15T00:00:00.000Z,e0390fbdb6c241c933f55aa7b8bab33c,2018-03-09T18:42:06.277Z
299,1971-02-09T00:00:00.000Z,SAN FERNANDO EARTHQUAKE,1971-02-09T00:00:00.000Z,1971-02-09T00:00:00.000Z,Major Disaster,CA,California                    ,Earthquake,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-10-30T00:00:00.000Z,22b4590a84b339152ae791b9d470b49b,2018-03-09T18:42:06.250Z
338,1972-06-23T00:00:00.000Z,TROPICAL STORM AGNES,1972-06-23T00:00:00.000Z,1972-06-23T00:00:00.000Z,Major Disaster,NY,New York                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1985-09-26T00:00:00.000Z,b8d7fc42b1f84c3dc7ff84b9fb0dfa10,2018-03-09T18:42:06.254Z
313,1971-09-18T00:00:00.000Z,"HEAVY RAINS, HIGH WINDS & FLOODING",1971-09-18T00:00:00.000Z,1971-09-18T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-03-15T00:00:00.000Z,b39bd8bffc379c70ba88bb70e585618b,2018-03-09T18:42:06.260Z
344,1972-07-03T00:00:00.000Z,TROPICAL STORM AGNES,1972-07-03T00:00:00.000Z,1972-07-03T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-04-25T00:00:00.000Z,7381627ed230f18fcb88bb7bfd19d53b,2018-03-09T18:42:06.263Z
319,1972-01-21T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-01-21T00:00:00.000Z,1972-01-21T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-04-19T00:00:00.000Z,2461e06961ed0faa277872b70f9765e2,2018-03-09T18:42:06.266Z
297,1970-10-14T00:00:00.000Z,"HEAVY RAINS, TORNADOES & FLOODING",1970-10-14T00:00:00.000Z,1970-10-14T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-01-18T00:00:00.000Z,3c353a921bde6a2baecd260cdacc0e2a,2018-03-09T18:42:06.269Z
340,1972-06-23T00:00:00.000Z,TROPICAL STORM AGNES,1972-06-23T00:00:00.000Z,1972-06-23T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1990-06-11T00:00:00.000Z,5de27164738b49dd8c2cdf4609390bc7,2018-03-09T18:42:06.272Z
315,1971-10-13T00:00:00.000Z,HURRICANE EDITH,1971-10-13T00:00:00.000Z,1971-10-13T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-06-18T00:00:00.000Z,06a71917ee78989e3e1d18d82a5d3ba7,2018-03-09T18:42:06.275Z
342,1972-06-27T00:00:00.000Z,FLOODING CAUSED BY LEVEE BREAK,1972-06-27T00:00:00.000Z,1972-06-27T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-06-30T00:00:00.000Z,98f7a3edbc3b35af6780ad795e5ffe4c,2018-03-09T18:42:06.300Z
347,1972-08-01T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-08-01T00:00:00.000Z,1972-08-01T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-03-09T00:00:00.000Z,1e862bb6c0222d5d7871f7f65f2eeddb,2018-03-09T18:42:06.299Z
317,1972-01-14T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-01-14T00:00:00.000Z,1972-01-14T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-04-13T00:00:00.000Z,86ef5b4c1b818e46475cfe174e2d0aae,2018-03-09T18:42:06.303Z
322,1972-02-01T00:00:00.000Z,SEVERE STORMS & FLOODING,1972-02-01T00:00:00.000Z,1972-02-01T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-04-15T00:00:00.000Z,2c823f8711d2695884c60939f36a7964,2018-03-09T18:42:06.303Z
300,1971-02-09T00:00:00.000Z,"HEAVY RAINS, MELTING SNOWS & FLOODING",1971-02-09T00:00:00.000Z,1971-02-09T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-04-27T00:00:00.000Z,db091bab8a7cb882a725c5f7f33fd19d,2018-03-09T18:42:06.306Z
327,1972-03-18T00:00:00.000Z,COASTAL STORMS,1972-03-18T00:00:00.000Z,1972-03-18T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Coastal Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-07-08T00:00:00.000Z,2300996dbb716e70c83996afc83a413e,2018-03-09T18:42:06.302Z
337,1972-06-23T00:00:00.000Z,TROPICAL STORM AGNES,1972-06-23T00:00:00.000Z,1972-06-23T00:00:00.000Z,Major Disaster,FL,Florida                       ,Coastal Storm,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-07-28T00:00:00.000Z,0490bbc94f5bc4fe9efa792e67440355,2018-03-09T18:42:06.301Z
2003,1971-04-08T00:00:00.000Z,BROKEN BOW FIRE,1971-04-08T00:00:00.000Z,1971-04-08T00:00:00.000Z,Fire Suppression,OK,Oklahoma                      ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-05-26T00:00:00.000Z,1bb9bfd1bcc98af39aa32421f3191f53,2018-03-09T18:42:06.305Z
312,1971-09-18T00:00:00.000Z,FLOODS,1971-09-18T00:00:00.000Z,1971-09-18T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1981-04-16T00:00:00.000Z,a8c6414bf1c577150fe6dbe1028ce377,2018-03-09T18:42:06.304Z
332,1972-05-15T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-05-15T00:00:00.000Z,1972-05-15T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-11-13T00:00:00.000Z,7b126cebf72c702142b0db566a96a099,2018-03-09T18:42:06.301Z
2005,1971-06-18T00:00:00.000Z,DELTA JUNCTION FIRE,1971-06-18T00:00:00.000Z,1971-06-18T00:00:00.000Z,Fire Suppression,AK,Alaska                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-01-17T00:00:00.000Z,1430f94e4f1849dd41e94956c141086b,2018-03-09T18:42:06.304Z
296,1970-10-12T00:00:00.000Z,HEAVY RAINS & FLOODING,1970-10-12T00:00:00.000Z,1970-10-12T00:00:00.000Z,Major Disaster,PR,Puerto Rico                   ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-12-23T00:00:00.000Z,d5f505de6ab04abb0a14d96d129b34c5,2018-03-09T18:42:06.555Z
295,1970-09-29T00:00:00.000Z,FOREST & BRUSH FIRES,1970-09-29T00:00:00.000Z,1970-09-29T00:00:00.000Z,Major Disaster,CA,California                    ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-11-12T00:00:00.000Z,d05f514124814ca7c49892febd791e42,2018-03-09T18:42:06.559Z
288,1970-06-05T00:00:00.000Z,SEVERE STORMS & FLOODING,1970-06-05T00:00:00.000Z,1970-06-05T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-01-18T00:00:00.000Z,16f21a7ec59f00f5f9d2479b465d48f0,2018-03-09T18:42:06.558Z
291,1970-07-22T00:00:00.000Z,HEAVY RAINS & FLOODING,1970-07-22T00:00:00.000Z,1970-07-22T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-05-15T00:00:00.000Z,de504e529cb84ab1d92707f7afb43e20,2018-03-09T18:42:06.557Z
290,1970-07-22T00:00:00.000Z,HEAVY RAINS & FLOODING,1970-07-22T00:00:00.000Z,1970-07-22T00:00:00.000Z,Major Disaster,NY,New York                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-05-26T00:00:00.000Z,770d3f486ea19b20fea515fce391bfbc,2018-03-09T18:42:06.560Z
287,1970-06-05T00:00:00.000Z,SEVERE STORMS & FLOODING,1970-06-05T00:00:00.000Z,1970-06-05T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-05-16T00:00:00.000Z,8893868f4d34832cd5279b8ed5c103ac,2018-03-09T18:42:06.560Z
289,1970-07-03T00:00:00.000Z,HEAVY RAINS & FLOODING,1970-07-03T00:00:00.000Z,1970-07-03T00:00:00.000Z,Major Disaster,FL,Florida                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-03-03T00:00:00.000Z,1d80822a52480132278f98700fac2ccd,2018-03-09T18:42:06.565Z
294,1970-09-22T00:00:00.000Z,HEAVY RAINS & FLASH,1970-09-22T00:00:00.000Z,1970-09-22T00:00:00.000Z,Major Disaster,AZ,Arizona                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-03-27T00:00:00.000Z,e1b54ed338ff07495b60bd573180c162,2018-03-09T18:42:06.567Z
2002,1970-07-18T00:00:00.000Z,GRASS;AMLAND & FOREST FIRE,1970-07-18T00:00:00.000Z,1970-07-18T00:00:00.000Z,Fire Suppression,WA,Washington                    ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-08-02T00:00:00.000Z,41de15f38171cff838723c0329e0162f,2018-03-09T18:42:06.567Z
285,1970-04-09T00:00:00.000Z,"HEAVY RAINS, TORNADOES & FLOODING",1970-04-09T00:00:00.000Z,1970-04-09T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-01-05T00:00:00.000Z,b7882d8d761faeda9776cb34fa4507ae,2018-03-09T18:42:06.566Z
293,1970-09-22T00:00:00.000Z,HEAVY RAINS & FLOODING,1970-09-22T00:00:00.000Z,1970-09-22T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-06-22T00:00:00.000Z,5fb95dc0bda7f03d14664671fa3f9db7,2018-03-09T18:42:06.564Z
286,1970-05-13T00:00:00.000Z,"TORNADOES, WINDSTORMS & FLOODING",1970-05-13T00:00:00.000Z,1970-05-13T00:00:00.000Z,Major Disaster,TX,Texas                         ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-06-18T00:00:00.000Z,cc510f04196e6f70331b538da8f5736e,2018-03-09T18:42:06.568Z
280,1969-11-07T00:00:00.000Z,HURRICANE CAMILLE,1969-11-07T00:00:00.000Z,1969-11-07T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-06-26T00:00:00.000Z,20d8a338e6519fb26d6a4e5c5dcbeab4,2018-03-09T18:42:06.574Z
270,1969-08-15T00:00:00.000Z,FLOODING,1969-08-15T00:00:00.000Z,1969-08-15T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-05-23T00:00:00.000Z,1d945ff58afe6f08dc2eaa8eb69e9ebd,2018-03-09T18:42:06.576Z
255,1969-04-18T00:00:00.000Z,FLOODING,1969-04-18T00:00:00.000Z,1969-04-18T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-04-15T00:00:00.000Z,f4bea137f42939eadf58ddba9dc6caf0,2018-03-09T18:42:06.578Z
275,1969-08-26T00:00:00.000Z,HEAVY RAINS & FLOODING,1969-08-26T00:00:00.000Z,1969-08-26T00:00:00.000Z,Major Disaster,NY,New York                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-04-25T00:00:00.000Z,e9bbed3566d22963bc838e906bb7d2d7,2018-03-09T18:42:06.575Z
245,1968-06-18T00:00:00.000Z,HEAVY RAINS & FLOODING,1968-06-18T00:00:00.000Z,1968-06-18T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-03-25T00:00:00.000Z,1681d591db347c35f7bd513e2733a938,2018-03-09T18:42:06.580Z
250,1968-09-09T00:00:00.000Z,HEAVY RAINS & FLOODING,1968-09-09T00:00:00.000Z,1968-09-09T00:00:00.000Z,Major Disaster,MN,Minnesota                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-03-01T00:00:00.000Z,68619fa411ab8abe7d1ac0f471128097,2018-03-09T18:42:06.579Z
266,1969-07-15T00:00:00.000Z,"TORNADOES, SEVERE STORMS & FLOODING",1969-07-15T00:00:00.000Z,1969-07-15T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1973-06-18T00:00:00.000Z,6e93e0b01d9ec0f649c01123ade19373,2018-03-09T18:42:06.584Z
271,1969-08-18T00:00:00.000Z,HURRICANE CAMILLE,1969-08-18T00:00:00.000Z,1969-08-18T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-03-01T00:00:00.000Z,5646f55b3db538dc33c324df9d14cbfc,2018-03-09T18:42:06.583Z
241,1968-05-29T00:00:00.000Z,HEAVY RAINS & FLOODING,1968-05-29T00:00:00.000Z,1968-05-29T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1970-09-14T00:00:00.000Z,e11d6baf55af2f1729b937a063b34cf9,2018-03-09T18:42:06.588Z
246,1968-07-05T00:00:00.000Z,"SEVERE STORMS, HIGH WINDS & FLOODING",1968-07-05T00:00:00.000Z,1968-07-05T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-12-14T00:00:00.000Z,775316f6384397edcdcccc06f77d1143,2018-03-09T18:42:06.588Z
272,1969-08-19T00:00:00.000Z,HURRICANE CAMILLE,1969-08-19T00:00:00.000Z,1969-08-19T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-06-22T00:00:00.000Z,ff20bafe23de24da46fd1a3bb3188bb0,2018-03-09T18:42:06.593Z
277,1969-08-30T00:00:00.000Z,SEVERE STORMS & FLOODING,1969-08-30T00:00:00.000Z,1969-08-30T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-05-26T00:00:00.000Z,f4516be690595b6bb869708db54a61e3,2018-03-09T18:42:06.592Z
247,1968-07-30T00:00:00.000Z,FLOODING,1968-07-30T00:00:00.000Z,1968-07-30T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-02-07T00:00:00.000Z,5f2cd4ef6989c64a9c49057e754b49ba,2018-03-09T18:42:06.596Z
252,1968-11-07T00:00:00.000Z,HURRICANE GLADYS,1968-11-07T00:00:00.000Z,1968-11-07T00:00:00.000Z,Major Disaster,FL,Florida                       ,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-03-02T00:00:00.000Z,aae0e9aa3540c5f08b6b8a343a185f7c,2018-03-09T18:42:06.596Z
292,1970-08-04T00:00:00.000Z,HURRICANE CELIA,1970-08-04T00:00:00.000Z,1970-08-04T00:00:00.000Z,Major Disaster,TX,Texas                         ,Hurricane,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-02-24T00:00:00.000Z,0098ae445707cc3b6d9763e9e5142c44,2018-03-09T18:42:06.600Z
227,1967-04-25T00:00:00.000Z,TORNADOES,1967-04-25T00:00:00.000Z,1967-04-25T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1970-04-09T00:00:00.000Z,5aac156d47c7417b4f586a08b0a36fc1,2018-03-09T18:42:06.600Z
265,1969-07-15T00:00:00.000Z,SEVERE STORMS & FLOODING,1969-07-15T00:00:00.000Z,1969-07-15T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-10-22T00:00:00.000Z,581232285e7b3d864f656233e3074695,2018-03-09T18:42:06.577Z
260,1969-05-01T00:00:00.000Z,FLOODING,1969-05-01T00:00:00.000Z,1969-05-01T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-03-10T00:00:00.000Z,3aebe4a837cd04f098d96ab6ef51e0bf,2018-03-09T18:42:06.578Z
240,1968-05-29T00:00:00.000Z,TORNADOES & SEVERE STORMS,1968-05-29T00:00:00.000Z,1968-05-29T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-05-26T00:00:00.000Z,b9ea8181df7ad2fad0cdf0cdd61d95eb,2018-03-09T18:42:06.581Z
281,1969-12-19T00:00:00.000Z,HEAVY RAINS & LANDSLIDE,1969-12-19T00:00:00.000Z,1969-12-19T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-08-16T00:00:00.000Z,f91744bb722f14132f00e7ca0a7b5441,2018-03-09T18:42:06.582Z
261,1969-05-19T00:00:00.000Z,SEVERE STORMS & FLOODING,1969-05-19T00:00:00.000Z,1969-05-19T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-12-14T00:00:00.000Z,3e61b50587797e68c50c8fa9ee3d6b0b,2018-03-09T18:42:06.585Z
256,1969-04-18T00:00:00.000Z,FLOODING,1969-04-18T00:00:00.000Z,1969-04-18T00:00:00.000Z,Major Disaster,ND,North Dakota                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-11-28T00:00:00.000Z,91ee4980b77074a299b1ed2ec4cf5538,2018-03-09T18:42:06.586Z
236,1968-05-03T00:00:00.000Z,TORNADO & SEVERE STORM,1968-05-03T00:00:00.000Z,1968-05-03T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-12-14T00:00:00.000Z,64497d79dc608da16c8c88475d6397e0,2018-03-09T18:42:06.589Z
231,1967-08-30T00:00:00.000Z,FOREST FIRES,1967-08-30T00:00:00.000Z,1967-08-30T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1970-06-17T00:00:00.000Z,8a936169de0d2496e280709f731ee0fe,2018-03-09T18:42:06.590Z
267,1969-07-15T00:00:00.000Z,"TORNADOES, SEVERE STORMS & FLOODING",1969-07-15T00:00:00.000Z,1969-07-15T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-06-16T00:00:00.000Z,48542df1f38257599ad4694a2368bae9,2018-03-09T18:42:06.593Z
262,1969-06-06T00:00:00.000Z,FLOODING,1969-06-06T00:00:00.000Z,1969-06-06T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-04-25T00:00:00.000Z,6d9d2db45b53e74d3a88890e5d7762ac,2018-03-09T18:42:06.594Z
242,1968-06-05T00:00:00.000Z,"TORNADOES, SEVERE STORMS & FLOODING",1968-06-05T00:00:00.000Z,1968-06-05T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-10-22T00:00:00.000Z,0dba6aeaa685453961af7936c38b570d,2018-03-09T18:42:06.597Z
237,1968-05-04T00:00:00.000Z,TORNADOES & SEVERE STORMS,1968-05-04T00:00:00.000Z,1968-05-04T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-12-14T00:00:00.000Z,1c7bda0fa1ea54f3a30cc0df96375b28,2018-03-09T18:42:06.598Z
2001,1970-06-26T00:00:00.000Z,ISLAND LAKE FIRE,1970-06-26T00:00:00.000Z,1970-06-26T00:00:00.000Z,Fire Suppression,AK,Alaska                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1971-06-25T00:00:00.000Z,5648c2892b4ca0818c3e9bad111c0b74,2018-03-09T18:42:06.601Z
284,1970-02-27T00:00:00.000Z,"SEVERE STORMS, ICE JAMS & FLOODING",1970-02-27T00:00:00.000Z,1970-02-27T00:00:00.000Z,Major Disaster,ME,Maine                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-05-23T00:00:00.000Z,cc6082aadd80e57ad21f4bfee5c6ae59,2018-03-09T18:42:06.602Z
276,1969-08-30T00:00:00.000Z,HEAVY RAINS & FLOODING,1969-08-30T00:00:00.000Z,1969-08-30T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-03-25T00:00:00.000Z,cee30424eb24860521ae15c29e278d7d,2018-03-09T18:42:06.583Z
251,1968-09-13T00:00:00.000Z,HEAVY RAINS & FLOODING,1968-09-13T00:00:00.000Z,1968-09-13T00:00:00.000Z,Major Disaster,HI,Hawaii                        ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1972-09-27T00:00:00.000Z,0d452df8856d5327b518a28a58f01ce1,2018-03-09T18:42:06.587Z
